pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,6,27,1,4,3,4,14.00,2909,45.50,1.80,5.54,0.00,52.84,2
2016,6,27,1,4,3,4,9.76,2415,34.00,1.80,5.54,0.00,41.34,2
2016,6,27,1,4,3,4,8.60,1752,28.00,1.80,5.54,7.07,42.41,1
2016,6,27,1,4,4,3,9.40,1943,30.00,1.80,5.54,5.00,42.34,1
2016,6,27,1,4,3,1,20.22,4523,62.50,1.80,0.00,16.08,80.38,1
2016,6,27,1,4,3,4,11.79,2343,36.50,1.80,5.54,8.77,52.61,1
2016,6,27,1,4,3,4,13.59,2664,42.00,1.80,5.54,9.87,59.21,1
2016,6,27,1,4,3,6,5.23,1303,19.50,1.80,0.00,4.26,25.56,1
2016,6,27,1,4,2,1,15.28,2847,46.00,1.80,0.00,9.56,57.36,1
2016,6,27,1,4,3,4,8.30,2734,34.00,1.80,5.54,8.27,49.61,1
2016,6,27,1,4,2,4,18.30,4060,52.00,5.30,0.00,11.45,68.75,1
2016,6,27,1,4,4,2,17.10,4815,52.00,5.30,0.00,12.00,69.30,1
2016,6,27,1,4,2,4,18.20,3127,52.00,5.30,5.54,12.57,75.41,1
2016,6,27,1,4,3,4,8.69,1256,25.50,1.80,5.54,0.00,32.84,2
2016,6,27,1,4,2,4,17.00,2939,52.00,5.30,5.54,12.55,75.39,1
2016,6,27,1,4,3,4,10.63,2768,37.00,1.80,5.54,2.22,46.56,1
2016,6,27,1,4,3,4,11.30,1978,34.50,1.80,5.54,8.00,49.84,1
2016,6,27,1,4,3,4,12.68,3696,47.00,1.80,5.54,10.87,65.21,1
2016,6,27,1,4,2,6,4.53,790,15.00,1.80,0.00,0.00,16.80,2
2016,6,27,1,4,4,2,17.92,4639,52.00,5.30,5.54,12.57,75.41,1
2016,6,27,1,4,2,2,0.20,18,52.00,5.30,5.54,18.85,81.69,1
2016,6,27,1,4,3,4,8.30,1758,29.00,1.80,5.54,7.25,43.59,1
2016,6,27,1,4,4,2,20.10,4318,52.00,5.30,5.54,0.00,62.84,2
2016,6,27,1,4,4,3,10.60,2664,37.50,1.80,5.54,11.20,56.04,1
2016,6,27,1,4,3,4,9.40,1530,27.50,1.80,5.54,0.00,34.84,2
2016,6,27,1,4,2,1,19.34,4951,66.50,1.80,0.00,13.66,81.96,1
2016,6,27,1,4,2,4,18.82,3870,52.00,5.30,5.54,0.00,62.84,2
2016,6,27,1,4,3,6,3.60,668,13.50,1.80,0.00,0.00,15.30,2
2016,6,27,1,4,3,6,3.90,955,15.50,1.80,0.00,4.00,21.30,1
2016,6,27,1,4,2,4,18.64,4368,52.00,5.30,0.00,11.46,68.76,1
2016,6,27,1,4,3,4,9.52,2372,33.00,1.80,0.00,0.00,34.80,2
2016,6,27,1,4,3,4,11.50,3231,42.00,1.80,0.00,8.75,52.55,1
2016,6,27,1,4,3,4,13.10,4717,53.50,1.80,0.00,0.00,55.30,2
2016,6,27,1,4,2,6,11.30,2938,40.50,1.80,0.00,0.00,42.30,2
2016,6,27,1,4,4,2,17.90,4862,52.00,5.30,0.00,0.00,57.30,2
2016,6,27,1,4,3,4,8.71,1402,26.50,1.80,5.54,6.00,39.84,1
2016,6,27,1,4,3,4,7.90,1403,25.50,1.80,5.54,6.57,39.41,1
2016,6,27,1,4,3,6,4.26,828,15.00,1.80,0.00,2.00,18.80,1
2016,6,27,1,4,3,4,8.80,1766,29.50,1.80,5.54,9.21,46.05,1
2016,6,27,1,4,2,3,11.70,2499,38.50,1.80,0.00,8.05,48.35,1
2016,6,27,1,4,2,1,19.40,4954,66.50,1.80,0.00,0.00,68.30,2
2016,6,27,1,4,2,1,12.35,2805,41.50,1.80,0.00,12.99,56.29,1
2016,6,27,1,4,3,4,9.70,1813,30.00,1.80,5.54,0.00,37.34,2
2016,6,27,1,4,4,2,16.07,3691,52.00,5.30,5.54,12.57,75.41,1
2016,6,27,1,4,2,1,11.20,2230,36.00,1.80,0.00,7.56,45.36,1
2016,6,27,1,4,3,4,10.90,1813,33.00,1.80,5.54,10.05,50.39,1
2016,6,27,1,4,2,4,18.70,4026,52.00,5.30,5.54,10.00,72.84,1
2016,6,27,1,4,3,4,8.80,1195,26.00,1.80,5.54,5.00,38.34,1
2016,6,27,1,4,4,3,11.40,1976,35.50,1.80,5.54,0.00,42.84,1
2016,6,27,1,4,2,2,16.96,2715,52.00,5.30,5.54,12.57,75.41,1
2016,6,27,1,4,2,4,17.03,2890,52.00,5.30,5.54,0.00,62.84,2
2016,6,27,1,4,4,3,9.60,2379,35.00,1.80,5.54,0.00,42.34,2
2016,6,27,1,4,3,4,10.40,2089,34.00,1.80,5.54,8.00,49.34,1
2016,6,27,1,4,2,6,14.83,2217,44.00,1.80,0.00,9.16,54.96,1
2016,6,27,1,4,3,6,2.50,681,11.00,1.80,0.00,2.55,15.35,1
2016,6,27,1,4,4,2,19.00,2912,52.00,5.30,5.54,10.00,72.84,1
2016,6,27,1,4,3,6,2.60,295,9.00,1.80,0.00,2.15,12.95,1
2016,6,27,1,4,3,4,9.91,1919,33.50,1.80,5.54,10.21,51.05,1
2016,6,27,1,4,3,4,11.34,2048,35.00,1.80,5.54,8.47,50.81,1
2016,6,27,1,4,3,4,9.40,1691,30.50,1.80,5.54,11.35,49.19,1
2016,6,27,1,4,3,4,9.00,1352,27.00,1.80,5.54,6.85,41.19,1
2016,6,27,1,4,4,3,10.40,1696,32.00,1.80,5.54,7.85,47.19,1
2016,6,27,1,4,3,4,9.40,1659,28.00,1.80,5.54,3.00,38.34,1
2016,6,27,1,4,3,4,9.30,1553,29.50,1.80,5.54,7.35,44.19,1
2016,6,27,1,4,3,1,13.69,2584,42.00,1.80,0.00,8.76,52.56,1
2016,6,27,1,4,2,4,18.23,3628,52.00,5.30,5.54,0.00,62.84,2
2016,6,27,1,4,3,4,10.96,2132,34.50,1.80,5.54,5.00,46.84,1
2016,6,27,1,4,3,1,8.34,1449,27.00,1.80,0.00,0.00,28.80,2
2016,6,27,1,4,2,4,17.70,3173,52.00,5.30,5.54,10.00,72.84,1
2016,6,27,1,4,3,6,3.80,1438,18.50,1.80,0.00,0.00,20.30,2
2016,6,27,1,4,2,7,26.10,3645,71.50,1.80,12.50,0.00,85.80,2
2016,6,27,1,4,3,6,7.20,1335,21.50,1.80,0.00,2.00,25.30,1
2016,6,27,1,4,4,2,19.30,2833,52.00,5.30,5.54,12.55,75.39,1
2016,6,27,1,4,2,4,19.93,3168,52.00,5.30,5.54,0.00,62.84,2
2016,6,27,1,4,2,1,18.91,2677,52.50,1.80,0.00,10.86,65.16,1
2016,6,27,1,4,3,0,8.49,1372,26.50,1.80,5.54,0.00,33.84,2
2016,6,27,1,4,3,1,7.56,1066,23.50,1.80,0.00,5.06,30.36,1
2016,6,27,1,4,2,4,19.48,2526,52.00,5.30,5.54,12.57,75.41,1
2016,6,27,1,4,3,4,10.41,1723,33.00,1.80,5.54,10.08,50.42,1
2016,6,27,1,4,3,4,6.73,1288,23.00,1.80,5.54,6.07,36.41,1
2016,6,27,1,4,3,4,8.00,1434,26.50,1.80,5.54,6.75,40.59,1
2016,6,27,1,4,3,6,2.52,592,10.00,1.80,0.00,2.36,14.16,1
2016,6,27,1,4,2,4,18.31,3319,52.00,5.30,5.54,12.57,75.41,1
2016,6,27,1,4,3,4,11.17,1575,33.00,1.80,5.54,10.08,50.42,1
2016,6,27,1,4,2,4,20.73,3353,52.00,5.30,5.54,0.00,62.84,2
2016,6,27,1,4,3,4,16.52,1581,44.00,1.80,5.54,15.40,66.74,1
2016,6,27,1,4,2,4,18.00,2974,52.00,5.30,5.54,5.00,67.84,1
2016,6,27,1,4,3,4,10.70,1942,33.50,1.80,5.54,5.00,45.84,1
2016,6,27,1,4,3,1,9.30,1475,28.50,1.80,0.00,0.00,30.30,2
2016,6,27,1,4,3,4,8.50,994,24.50,1.80,5.54,3.00,34.84,1
2016,6,27,1,4,2,0,19.60,2717,55.50,1.80,5.54,0.00,62.84,2
2016,6,27,1,4,2,4,19.00,3156,52.00,5.30,5.54,12.55,75.39,1
2016,6,27,1,4,3,4,9.50,1371,28.50,1.80,5.54,0.00,35.84,2
2016,6,27,1,4,2,4,19.38,2774,52.00,5.30,5.54,12.57,75.41,1
2016,6,27,1,4,3,6,7.24,1024,22.00,1.80,0.00,4.76,28.56,1
2016,6,27,1,4,3,4,8.00,1090,24.00,1.80,0.00,5.16,30.96,1
2016,6,27,1,4,2,6,17.00,1919,47.00,1.80,0.00,0.00,48.80,2
2016,6,27,1,4,3,1,14.22,1639,39.50,1.80,0.00,8.26,49.56,1
2016,6,27,1,4,3,1,6.80,1601,24.50,1.80,0.00,3.00,29.30,1
2016,6,27,1,4,3,4,7.74,1105,24.00,1.80,5.54,6.27,37.61,1
2016,6,27,1,5,2,4,19.70,2591,52.00,0.80,0.00,10.55,63.35,1
2016,6,27,1,5,3,1,9.00,1180,26.50,1.30,0.00,6.95,34.75,1
2016,6,27,1,5,3,4,10.05,1012,29.00,1.30,5.54,0.00,35.84,2
2016,6,27,1,5,2,4,18.24,2690,52.00,0.80,5.54,11.67,70.01,1
2016,6,27,1,5,4,2,15.70,2110,52.00,0.80,0.00,8.00,60.80,1
2016,6,27,1,5,3,4,9.50,1470,29.50,1.30,5.54,9.05,45.39,1
2016,6,27,1,5,2,6,10.20,1804,31.00,1.30,0.00,8.05,40.35,1
2016,6,27,1,5,2,4,21.80,3364,52.00,0.80,5.54,10.00,68.34,1
2016,6,27,1,5,3,4,10.70,1287,31.50,1.30,5.54,0.00,38.34,2
2016,6,27,1,5,2,4,17.89,2876,52.00,0.80,5.54,11.67,70.01,1
2016,6,27,1,5,4,2,18.22,2424,52.00,0.80,5.54,14.58,72.92,1
2016,6,27,1,5,2,4,21.60,2668,52.00,0.80,5.54,3.00,61.34,1
2016,6,27,1,5,3,4,10.80,1394,32.00,1.30,5.54,7.75,46.59,1
2016,6,27,1,5,3,4,11.60,2144,37.50,1.30,0.00,7.75,46.55,1
2016,6,27,1,5,3,1,10.49,1027,29.00,1.30,0.00,0.00,30.30,2
2016,6,27,1,5,2,4,17.02,2040,52.00,0.80,5.54,11.67,70.01,1
2016,6,27,1,5,2,6,8.46,1337,25.00,1.30,0.00,0.00,26.30,2
2016,6,27,1,5,3,4,16.60,1617,45.00,1.30,5.54,12.95,64.79,1
2016,6,27,1,5,3,4,8.75,1082,25.00,1.30,5.54,8.00,39.84,1
2016,6,27,1,5,2,1,19.84,2597,55.50,1.30,0.00,14.20,71.00,1
2016,6,27,1,5,3,4,8.90,1105,26.00,1.30,5.54,6.55,39.39,1
2016,6,27,1,5,2,4,15.92,2529,52.00,0.80,0.00,10.56,63.36,1
2016,6,27,1,5,3,4,7.60,1221,23.50,1.30,0.00,4.50,29.30,1
2016,6,27,1,5,2,4,19.42,3231,52.00,0.80,5.54,11.67,70.01,1
2016,6,27,1,5,3,4,10.60,2594,37.50,1.30,5.54,8.85,53.19,1
2016,6,27,1,5,2,4,0.30,112,3.50,1.30,0.00,0.96,5.76,1
2016,6,27,1,5,2,4,18.47,2906,52.00,0.80,5.54,0.00,58.34,2
2016,6,27,1,5,2,4,17.60,2270,52.00,0.80,0.00,8.00,60.80,1
2016,6,27,1,5,3,6,8.03,984,23.50,1.30,0.00,0.00,24.80,2
2016,6,27,1,5,3,4,10.20,1565,30.50,1.30,5.54,7.47,44.81,1
2016,6,27,1,5,4,2,18.83,2564,52.00,0.80,0.00,13.20,66.00,1
2016,6,27,1,5,3,6,5.96,747,17.50,1.30,0.00,0.00,18.80,2
2016,6,27,1,5,3,6,4.40,677,14.50,1.30,0.00,0.00,15.80,2
2016,6,27,1,5,3,4,12.30,1520,35.00,1.30,0.00,10.85,47.15,1
2016,6,27,1,5,3,4,8.50,1827,29.00,1.30,5.54,8.95,44.79,1
2016,6,27,1,5,2,4,18.20,2761,52.00,0.80,5.54,14.55,72.89,1
2016,6,27,1,5,4,2,17.07,2745,52.00,0.80,5.54,0.00,58.34,2
2016,6,27,1,5,2,4,20.47,2737,52.00,0.80,0.00,10.56,63.36,1
2016,6,27,1,5,3,4,11.78,2867,42.50,1.30,5.54,5.00,54.34,1
2016,6,27,1,5,3,4,11.29,1819,34.00,1.30,0.00,0.00,35.30,2
2016,6,27,1,5,3,6,5.83,663,17.00,1.30,0.00,0.00,18.30,1
2016,6,27,1,5,3,4,11.35,1277,32.00,1.30,5.54,7.77,46.61,1
2016,6,27,1,5,2,1,11.80,1806,35.00,1.30,0.00,7.25,43.55,1
2016,6,27,1,5,2,4,18.80,2812,52.00,0.80,5.54,0.00,58.34,2
2016,6,27,1,5,2,1,19.27,2159,52.00,1.30,0.00,8.00,61.30,1
2016,6,27,1,5,3,4,8.43,1550,27.00,1.30,5.54,6.77,40.61,1
2016,6,27,1,5,3,1,10.76,1785,33.50,1.30,0.00,0.00,34.80,2
2016,6,27,1,5,3,4,9.80,2018,33.50,1.30,5.54,8.00,48.34,1
2016,6,27,1,5,3,4,10.50,1391,31.00,1.30,0.00,6.45,38.75,1
2016,6,27,1,5,3,4,7.73,996,22.50,1.30,5.54,4.00,33.34,1
2016,6,27,1,5,2,6,14.29,1519,38.50,1.30,0.00,9.95,49.75,1
2016,6,27,1,5,3,6,11.93,1295,33.50,1.30,0.00,0.00,34.80,2
2016,6,27,1,5,2,1,18.46,2141,50.00,1.30,0.00,0.00,51.30,2
2016,6,27,1,5,4,3,6.30,731,19.00,1.30,5.54,0.00,25.84,2
2016,6,27,1,5,2,4,20.70,2182,52.00,0.80,5.54,11.65,69.99,1
2016,6,27,1,5,2,6,5.90,768,18.00,1.30,0.00,0.00,19.30,2
2016,6,27,1,5,3,4,11.60,1654,34.50,1.30,0.00,7.15,42.95,1
2016,6,27,1,5,2,1,17.25,1705,46.00,1.30,0.00,9.46,56.76,1
2016,6,27,1,5,2,4,19.78,2366,52.00,0.80,0.00,10.56,63.36,1
2016,6,27,1,5,3,4,8.66,1149,26.00,1.30,5.54,6.57,39.41,1
2016,6,27,1,5,3,4,12.80,1641,37.00,1.30,0.00,6.00,44.30,1
2016,6,27,1,5,2,6,13.89,1421,37.50,1.30,0.00,7.76,46.56,1
2016,6,27,1,5,2,4,17.60,2098,52.00,0.80,0.00,10.56,63.36,1
2016,6,27,1,5,2,1,18.43,1647,49.00,1.30,0.00,10.00,60.30,1
2016,6,27,1,5,2,1,18.50,1691,49.00,1.30,0.00,10.06,60.36,1
2016,6,27,1,5,3,4,8.08,890,23.00,1.30,5.54,5.97,35.81,1
2016,6,27,1,5,2,6,11.73,1984,36.50,1.30,0.00,0.00,37.80,2
2016,6,27,1,5,3,4,11.52,1321,32.50,1.30,0.00,5.00,38.80,1
2016,6,27,1,5,3,6,4.93,854,16.50,1.30,0.00,3.56,21.36,1
2016,6,27,1,5,3,0,10.78,1313,30.50,1.30,5.54,2.66,40.00,1
2016,6,27,1,5,2,1,12.70,2173,38.00,1.30,0.00,0.00,39.30,2
2016,6,27,1,5,2,6,13.10,1590,37.50,1.30,0.00,7.75,46.55,1
2016,6,27,1,5,2,4,17.40,1548,52.00,0.80,5.54,0.00,58.34,2
2016,6,27,1,5,3,1,7.60,1520,25.00,1.30,0.00,4.00,30.30,1
2016,6,27,1,5,2,4,17.88,1976,52.00,0.80,0.00,13.20,66.00,1
2016,6,27,1,5,2,1,19.20,1888,52.00,1.30,0.00,0.00,53.30,2
2016,6,27,1,5,3,6,1.35,368,6.00,1.30,0.00,0.00,7.30,2
2016,6,28,2,0,2,4,18.30,1901,52.00,0.80,0.00,7.00,59.80,1
2016,6,28,2,0,2,1,15.57,1800,44.00,1.30,0.00,4.00,49.30,1
2016,6,28,2,0,2,4,17.23,1833,52.00,0.80,5.54,11.67,70.01,1
2016,6,28,2,0,3,4,8.27,1089,24.50,1.30,5.54,6.27,37.61,1
2016,6,28,2,0,2,2,0.00,16,2.50,1.30,0.00,0.00,3.80,3
2016,6,28,2,0,2,4,16.60,1646,52.00,0.80,5.54,11.65,69.99,1
2016,6,28,2,0,3,4,9.40,1216,28.00,1.30,5.54,6.95,41.79,1
2016,6,28,2,0,3,4,7.01,927,21.00,1.30,5.54,4.00,31.84,1
2016,6,28,2,0,2,1,10.90,1359,32.00,1.30,0.00,6.65,39.95,1
2016,6,28,2,0,2,1,11.50,1624,33.00,1.30,0.00,0.01,34.31,1
2016,6,28,2,0,2,6,7.71,656,22.50,1.30,0.00,4.76,28.56,1
2016,6,28,2,0,2,6,8.84,910,25.00,1.30,0.00,3.70,30.00,1
2016,6,28,2,0,2,6,13.90,1429,39.00,1.30,0.00,10.05,50.35,1
2016,6,28,2,0,2,1,10.13,1386,30.00,1.30,0.00,6.26,37.56,1
2016,6,28,2,0,2,4,16.62,1419,52.00,0.80,5.54,11.67,70.01,1
2016,6,28,2,0,2,6,6.36,673,18.50,1.30,0.00,2.00,21.80,1
2016,6,28,2,0,2,6,7.30,776,21.50,1.30,0.00,0.00,22.80,2
2016,6,28,2,0,2,4,19.50,1861,52.00,0.80,5.54,0.00,58.34,2
2016,6,28,2,0,4,3,10.67,1434,32.00,1.30,0.00,6.66,39.96,1
2016,6,28,2,0,4,3,7.84,1340,24.50,1.30,0.00,0.00,25.80,2
2016,6,28,2,0,4,2,18.46,1963,52.00,0.80,0.00,0.00,52.80,2
2016,6,28,2,0,2,4,18.76,1882,52.00,0.80,5.54,10.00,68.34,1
2016,6,28,2,1,4,3,10.30,1592,32.00,1.30,5.54,7.00,45.84,1
2016,6,28,2,1,4,3,9.80,1270,29.50,1.30,5.54,7.25,43.59,1
2016,6,28,2,1,4,3,8.58,953,24.50,1.30,5.54,6.27,37.61,1
2016,6,28,2,1,4,3,8.38,1178,26.00,1.30,5.54,9.85,42.69,1
2016,6,28,2,1,4,3,8.45,913,24.00,1.30,5.54,6.17,37.01,1
2016,6,28,2,1,4,3,10.42,1235,30.50,1.30,5.54,0.00,37.34,2
2016,6,28,2,1,4,2,20.20,1958,52.00,0.80,5.54,0.00,58.34,2
2016,6,28,2,1,4,3,9.20,903,26.00,1.30,5.54,6.56,39.40,1
2016,6,28,2,1,4,3,8.30,1137,25.50,1.30,5.54,6.00,38.34,1
2016,6,28,2,1,4,3,9.40,1074,27.50,1.30,5.54,0.00,34.34,2
2016,6,28,2,1,4,2,17.62,2005,52.00,0.80,5.54,0.00,58.34,1
2016,6,28,2,1,4,3,9.50,983,27.00,1.30,5.54,6.75,40.59,1
2016,6,28,2,1,4,3,9.15,887,26.00,1.30,5.54,5.00,37.84,1
2016,6,28,2,1,1,3,11.50,1263,32.00,1.30,0.00,4.00,37.30,1
2016,6,28,2,1,2,4,15.89,2430,52.00,0.80,0.00,15.84,68.64,1
2016,6,28,2,1,2,4,18.37,2566,52.00,0.80,5.54,5.00,63.34,1
2016,6,28,2,1,4,3,9.24,848,26.00,1.30,5.54,6.57,39.41,1
2016,6,28,2,1,4,2,17.42,1700,52.00,0.80,5.54,11.67,70.01,1
2016,6,28,2,1,4,2,17.30,1630,52.00,0.80,5.54,11.65,69.99,1
2016,6,28,2,1,4,3,8.70,787,24.50,0.80,0.00,0.00,25.30,2
2016,6,28,2,1,4,2,16.90,1712,52.00,0.80,5.54,2.00,60.34,1
2016,6,28,2,1,2,4,16.07,2656,52.00,0.80,5.54,14.58,72.92,1
2016,6,28,2,1,2,4,16.10,2221,52.00,0.80,5.54,11.65,69.99,1
2016,6,28,2,1,4,3,11.70,1390,34.00,0.80,5.54,3.00,43.34,1
2016,6,28,2,1,4,3,8.00,798,23.50,0.80,5.54,5.95,35.79,1
2016,6,28,2,1,2,1,16.10,1788,44.00,0.80,0.00,0.00,44.80,2
2016,6,28,2,1,2,4,20.19,2623,52.00,0.80,5.54,14.58,72.92,1
2016,6,28,2,1,4,2,18.80,1840,52.00,0.80,5.54,0.00,58.34,2
2016,6,28,2,1,2,1,15.49,3017,47.50,0.80,0.00,5.00,53.30,1
2016,6,28,2,1,4,2,16.80,1576,52.00,0.80,5.54,11.65,69.99,1
2016,6,28,2,1,6,3,5.39,63692,19.00,0.80,0.00,0.00,19.80,1
2016,6,28,2,1,2,6,8.38,1678,27.00,0.80,0.00,4.00,31.80,1
2016,6,28,2,1,2,4,20.80,3196,52.00,0.80,5.54,11.65,69.99,1
2016,6,28,2,1,4,3,8.73,911,24.50,0.80,5.54,6.17,37.01,1
2016,6,28,2,1,2,4,16.24,2687,52.00,0.80,5.54,0.00,58.34,1
2016,6,28,2,1,4,3,9.90,1161,29.00,0.80,5.54,7.05,42.39,1
2016,6,28,2,1,4,3,9.80,1660,31.50,0.80,5.54,0.00,37.84,2
2016,6,28,2,1,4,2,17.20,1748,52.00,0.80,5.54,11.65,69.99,1
2016,6,28,2,1,4,3,9.49,1063,27.50,0.80,5.54,6.09,39.93,1
2016,6,28,2,1,4,3,9.90,975,28.00,0.80,5.54,8.55,42.89,1
2016,6,28,2,1,4,3,9.50,1058,26.50,0.80,5.54,6.55,39.39,1
2016,6,28,2,1,4,3,10.45,1510,31.00,0.80,5.54,9.34,46.68,1
2016,6,28,2,1,4,3,12.50,1583,35.50,0.80,0.00,10.85,47.15,1
2016,6,28,2,1,3,4,12.53,61408,40.00,0.80,5.54,0.00,46.34,1
2016,6,28,2,1,4,3,9.00,1086,26.00,0.80,5.54,0.00,32.34,2
2016,6,28,2,1,4,3,11.30,1837,35.00,0.80,5.54,0.00,41.34,2
2016,6,28,2,1,4,3,11.10,1395,32.00,0.80,5.54,0.00,38.34,2
2016,6,28,2,1,4,2,21.30,2526,52.00,0.80,5.54,11.65,69.99,1
2016,6,28,2,1,3,4,12.33,1636,36.00,0.80,5.54,8.47,50.81,1
2016,6,28,2,1,4,3,10.80,1493,32.00,0.80,5.54,7.65,45.99,1
2016,6,28,2,1,6,3,3.30,705,13.00,0.80,0.00,2.00,15.80,1
2016,6,28,2,1,2,4,20.64,5147,52.00,0.80,5.54,11.67,70.01,1
2016,6,28,2,1,3,4,10.17,2575,34.50,0.80,5.54,8.17,49.01,1
2016,6,28,2,1,4,2,18.64,2594,52.00,0.80,5.54,0.00,58.34,2
2016,6,28,2,1,3,4,10.54,2295,33.00,0.80,5.54,7.87,47.21,1
2016,6,28,2,1,4,3,8.50,1092,25.50,0.80,8.00,0.00,34.30,2
2016,6,28,2,1,4,3,8.66,1144,26.00,0.80,5.54,3.00,35.34,1
2016,6,28,2,1,4,3,10.74,1449,31.50,0.80,5.54,9.46,47.30,1
2016,6,28,2,1,3,4,12.06,2303,38.00,0.80,5.54,11.08,55.42,1
2016,6,28,2,1,1,3,10.30,2060,34.50,0.80,0.00,10.55,45.85,1
2016,6,28,2,1,4,2,23.30,2962,52.00,0.80,5.54,0.00,58.34,4
2016,6,28,2,1,4,3,16.20,1595,44.00,0.80,5.54,0.00,50.34,2
2016,6,28,2,1,3,4,12.04,2359,39.50,0.80,5.54,0.00,45.84,1
2016,6,28,2,1,3,3,0.00,9,20.00,0.30,0.00,0.00,20.30,3
2016,6,28,2,2,0,3,10.88,1550,32.00,0.80,5.54,0.00,38.34,2
2016,6,28,2,2,3,4,8.10,2474,31.50,0.80,5.54,9.45,47.29,1
2016,6,28,2,2,3,4,9.20,2737,33.00,0.80,5.54,11.80,51.14,1
2016,6,28,2,2,4,3,16.10,1721,44.00,0.80,5.54,0.00,50.34,2
2016,6,28,2,2,4,3,11.40,2539,41.50,0.80,5.54,9.55,57.39,1
2016,6,28,2,2,4,2,19.65,2412,52.00,0.80,5.54,0.00,58.34,1
2016,6,28,2,2,3,4,13.00,3749,49.50,0.80,5.54,5.00,60.84,1
2016,6,28,2,2,3,4,10.43,2539,34.50,0.80,5.54,8.17,49.01,1
2016,6,28,2,2,3,2,11.70,1453,33.50,0.80,0.00,6.86,41.16,1
2016,6,28,2,2,3,6,2.70,649,10.00,0.80,0.00,0.00,10.80,2
2016,6,28,2,2,4,3,11.12,1495,33.00,0.80,5.54,7.87,47.21,1
2016,6,28,2,2,4,3,9.97,2547,38.00,0.80,5.54,8.87,53.21,1
2016,6,28,2,2,4,3,8.20,1610,28.00,0.80,5.54,3.00,37.34,1
2016,6,28,2,2,4,3,10.76,2554,39.50,0.80,5.54,0.00,45.84,1
2016,6,28,2,2,2,4,18.70,4774,52.00,0.80,5.54,0.00,58.34,3
2016,6,28,2,2,3,4,12.61,2938,43.50,0.80,0.00,0.00,44.30,2
2016,6,28,2,2,3,4,13.77,2708,43.50,0.80,5.54,6.00,55.84,1
2016,6,28,2,2,3,4,6.30,863,19.00,0.80,5.54,3.00,28.34,1
2016,6,28,2,2,3,6,10.90,1492,31.50,0.80,0.00,3.00,35.30,1
2016,6,28,2,2,4,3,9.70,1508,29.50,0.80,5.54,0.00,35.84,2
2016,6,28,2,2,4,2,18.05,2989,52.00,0.80,5.54,0.00,58.34,2
2016,6,28,2,2,6,2,15.54,2234,46.50,0.80,0.00,11.82,59.12,1
2016,6,28,2,2,4,3,7.60,2288,30.50,0.80,0.00,6.25,37.55,1
2016,6,28,2,2,3,4,10.41,53297,34.00,0.80,5.54,8.07,48.41,1
2016,6,28,2,2,4,3,7.02,1093,22.50,0.80,5.54,0.00,28.84,2
2016,6,28,2,2,3,4,10.63,2369,35.50,0.80,5.54,8.37,50.21,1
2016,6,28,2,2,3,4,10.40,3303,40.50,0.80,5.54,9.35,56.19,1
2016,6,28,2,2,3,4,12.10,2522,40.00,0.80,5.54,9.25,55.59,1
2016,6,28,2,2,4,3,12.10,2803,43.50,0.80,0.00,11.05,55.35,1
2016,6,28,2,2,4,3,10.90,1636,34.00,0.80,5.54,0.00,40.34,2
2016,6,28,2,2,3,4,11.58,3406,44.00,0.80,5.54,12.58,62.92,1
2016,6,28,2,2,4,2,18.70,1933,52.00,0.80,5.54,10.00,68.34,1
2016,6,28,2,2,2,1,10.20,1559,30.50,0.80,0.00,0.00,31.30,2
2016,6,28,2,2,4,3,10.40,1817,33.00,0.80,5.54,7.85,47.19,1
2016,6,28,2,2,3,4,11.50,3587,44.00,0.80,5.54,10.00,60.34,1
2016,6,28,2,2,4,3,11.90,1948,37.00,0.80,5.54,8.65,51.99,1
2016,6,28,2,2,4,2,17.60,2512,52.00,0.80,5.54,13.00,71.34,1
2016,6,28,2,2,4,2,18.40,2529,52.00,0.80,0.00,0.00,52.80,2
2016,6,28,2,2,2,1,22.10,2895,62.50,0.80,0.00,0.00,63.30,1
2016,6,28,2,2,4,3,10.70,1742,34.00,0.80,5.54,8.05,48.39,1
2016,6,28,2,2,3,4,11.43,3489,43.00,0.80,5.54,12.34,61.68,1
2016,6,28,2,2,3,4,10.61,2612,36.50,0.80,5.54,0.00,42.84,1
2016,6,28,2,2,3,4,11.10,2694,36.00,0.80,5.54,7.00,49.34,1
2016,6,28,2,2,4,3,11.10,2176,37.50,0.80,5.54,0.00,43.84,2
2016,6,28,2,2,3,4,13.97,2002,40.50,0.80,5.54,7.50,54.34,1
2016,6,28,2,2,4,2,18.39,3018,52.00,0.80,5.54,11.67,70.01,1
2016,6,28,2,2,3,4,8.60,2519,31.50,0.80,5.54,7.55,45.39,1
2016,6,28,2,2,4,2,16.81,2179,52.00,0.80,0.00,0.00,52.80,2
2016,6,28,2,2,4,3,12.10,2176,39.00,0.80,5.54,5.00,50.34,1
2016,6,28,2,2,3,4,12.50,2237,40.50,0.80,5.54,9.37,56.21,1
2016,6,28,2,2,3,4,9.00,2237,33.50,0.80,5.54,7.95,47.79,1
2016,6,28,2,2,3,4,8.97,1715,29.50,0.80,5.54,3.00,38.84,1
2016,6,28,2,2,2,4,18.61,3464,52.00,0.80,5.54,5.00,63.34,1
